"gene_id","gene_name","n_targets","best_target","delta_corr","pseudotime_target","n_NORMAL","n_PRIMARY","n_MET","iso_up_id","iso_up_name","iso_down_id","iso_down_name","iso_up_corr","iso_down_corr"
"ENSG00000165516.11","KLHDC2",15,"PID_P75_NTR_PATHWAY",1.26275333032599,FALSE,6,1,0,"ENST00000554589.5","KLHDC2-206","ENST00000298307.10","KLHDC2-201",0.671214969208158,-0.591538361117837
"ENSG00000172888.12","ZNF621",15,"BCAT_BILD_ET_AL_DN",1.4076320873991,FALSE,0,15,10,"ENST00000339296.10","ZNF621-202","ENST00000310898.5","ZNF621-201",0.707962172344928,-0.699669915054176
"ENSG00000184083.12","FAM120C",15,"PID_ECADHERIN_NASCENT_AJ_PATHWAY",1.19623904693378,FALSE,9,15,0,"ENST00000375180.7","FAM120C-202","ENST00000477084.1","FAM120C-203",0.596206303019741,-0.600032743914036
"ENSG00000197714.9","ZNF460",15,"CAMP_UP.V1_UP",1.1157266863398,FALSE,0,0,6,"ENST00000360338.4","ZNF460-201","ENST00000537645.5","ZNF460-202",0.571508128954759,-0.544218557385046
"ENSG00000204560.10","DHX16",15,"TBK1.DF_DN",1.32825203220728,FALSE,11,15,4,"ENST00000376442.8","DHX16-202","ENST00000376437.9","DHX16-201",0.667611269552381,-0.660640762654895
"ENSG00000015133.20","CCDC88C",14,"TBK1.DF_DN",1.39550396426729,FALSE,5,14,11,"ENST00000389857.11","CCDC88C-203","ENST00000556726.5","CCDC88C-210",0.69989585347799,-0.695608110789304
"ENSG00000033800.14","PIAS1",14,"PID_HDAC_CLASSII_PATHWAY",1.18831324228766,FALSE,0,0,0,"ENST00000249636.11","PIAS1-201","ENST00000545237.1","PIAS1-202",0.590023519388609,-0.598289722899047
"ENSG00000058668.15","ATP2B4",14,"BMI1_DN_MEL18_DN.V1_DN",1.17245771236864,FALSE,0,0,0,"ENST00000367218.7","ATP2B4-204","ENST00000357681.10","ATP2B4-203",0.577264064920911,-0.595193647447729
"ENSG00000096696.15","DSP",14,"SRC_UP.V1_UP",1.28754303231497,FALSE,3,12,11,"ENST00000418664.2","DSP-202","ENST00000379802.8","DSP-201",0.645855438794487,-0.641687593520481
"ENSG00000100889.12","PCK2",14,"PID_MTOR_4PATHWAY",1.2482683697552,FALSE,0,7,0,"ENST00000216780.9","PCK2-201","ENST00000561286.5","PCK2-216",0.66149897069855,-0.586769399056654
"ENSG00000104853.16","CLPTM1",14,"PID_P75_NTR_PATHWAY",1.15965209481703,FALSE,0,0,0,"ENST00000546079.5","CLPTM1-203","ENST00000337392.10","CLPTM1-201",0.612946607351748,-0.546705487465284
"ENSG00000118197.14","DDX59",14,"TBK1.DF_DN",1.42480991606794,FALSE,7,14,8,"ENST00000331314.11","DDX59-201","ENST00000429498.5","DDX59-203",0.725817313747049,-0.698992602320888
"ENSG00000119326.15","CTNNAL1",14,"TBK1.DF_DN",1.38710400671669,FALSE,9,14,7,"ENST00000325551.9","CTNNAL1-201","ENST00000374594.1","CTNNAL1-203",0.69399548448229,-0.693108522234405
"ENSG00000129680.16","MAP7D3",14,"SRC_UP.V1_UP",1.19671208249474,FALSE,0,0,14,"ENST00000316077.14","MAP7D3-201","ENST00000370660.3","MAP7D3-202",0.545768998848992,-0.650943083645753
"ENSG00000129682.16","FGF13",14,"CAMP_UP.V1_UP",1.35376482935065,FALSE,0,6,7,"ENST00000305414.8","FGF13-201","ENST00000315930.11","FGF13-202",0.709210971237612,-0.644553858113034
"ENSG00000156469.9","MTERF3",14,"PID_ERBB1_DOWNSTREAM_PATHWAY",1.27826145502498,FALSE,9,10,0,"ENST00000287025.4","MTERF3-201","ENST00000522822.5","MTERF3-203",0.655949688759866,-0.622311766265115
"ENSG00000179604.10","CDC42EP4",14,"PID_MTOR_4PATHWAY",1.21042161994428,FALSE,0,9,2,"ENST00000335793.4","CDC42EP4-201","ENST00000439510.2","CDC42EP4-202",0.619217768485486,-0.59120385145879
"ENSG00000182287.15","AP1S2",14,"PID_PTP1B_PATHWAY",1.19408970165971,FALSE,0,5,4,"ENST00000329235.6","AP1S2-201","ENST00000380291.5","AP1S2-202",0.634253051887603,-0.559836649772105
"ENSG00000189157.14","FAM47E",14,"JAK2_DN.V1_DN",1.45816925939117,FALSE,14,0,0,"ENST00000502320.2","FAM47E-202","ENST00000424749.7","FAM47E-201",0.813206392320532,-0.644962867070634
"ENSG00000198843.14","SELENOT",14,"SRC_UP.V1_UP",1.27345438715841,FALSE,0,2,5,"ENST00000471696.6","SELENOT-202","ENST00000480740.5","SELENOT-204",0.570923726594744,-0.702530660563663
"ENSG00000014257.16","ACP3",13,"AR_GSET",1.15779546233316,TRUE,1,0,0,"ENST00000336375.10","ACP3-201","ENST00000351273.11","ACP3-202",0.586252958399003,-0.571542503934162
"ENSG00000033100.17","CHPF2",13,"TBK1.DF_DN",1.42653218457271,FALSE,9,13,4,"ENST00000035307.7","CHPF2-201","ENST00000495645.5","CHPF2-204",0.710766049542751,-0.715766135029957
"ENSG00000083838.17","ZNF446",13,"EIF4E_UP",1.24323078514868,FALSE,0,0,2,"ENST00000594369.6","ZNF446-203","ENST00000596341.5","ZNF446-205",0.557500607133562,-0.685730178015113
"ENSG00000086200.17","IPO11",13,"TBK1.DF_DN",1.4762681689504,FALSE,7,13,9,"ENST00000325324.11","IPO11-201","ENST00000409534.1","IPO11-203",0.736761710034022,-0.739506458916379
"ENSG00000086758.16","HUWE1",13,"EIF4E_UP",1.39865806748762,FALSE,2,11,11,"ENST00000426907.5","HUWE1-204","ENST00000342160.7","HUWE1-203",0.704181353193737,-0.694476714293881
"ENSG00000100813.15","ACIN1",13,"TBK1.DF_DN",1.44566097109692,FALSE,5,13,9,"ENST00000605057.6","ACIN1-223","ENST00000338631.10","ACIN1-202",0.748930589295356,-0.696730381801559
"ENSG00000101335.10","MYL9",13,"TBK1.DF_DN",1.33233367475997,FALSE,5,9,13,"ENST00000279022.7","MYL9-201","ENST00000346786.2","MYL9-202",0.666166837379986,-0.666166837379986
"ENSG00000106526.11","ACTR3C",13,"EIF4E_UP",1.28850650524171,FALSE,0,0,1,"ENST00000683684.1","ACTR3C-207","ENST00000613959.1","ACTR3C-206",0.764845169897381,-0.523661335344329
"ENSG00000108389.10","MTMR4",13,"BCAT_BILD_ET_AL_DN",1.38054560998045,FALSE,0,13,8,"ENST00000323456.9","MTMR4-201","ENST00000579925.5","MTMR4-204",0.681088324004234,-0.699457285976221
"ENSG00000126016.17","AMOT",13,"EIF4E_UP",1.24634315448617,FALSE,1,10,11,"ENST00000304758.5","AMOT-201","ENST00000371959.9","AMOT-203",0.632895857458441,-0.613447297027725
"ENSG00000130305.17","NSUN5",13,"LTE2_UP.V1_UP",1.33782145220946,FALSE,13,0,0,"ENST00000310326.8","NSUN5-202","ENST00000252594.10","NSUN5-201",0.719897217757316,-0.617924234452147
"ENSG00000130733.11","YIPF2",13,"CAMP_UP.V1_UP",1.26515392698369,FALSE,0,0,5,"ENST00000586748.6","YIPF2-204","ENST00000586575.5","YIPF2-203",0.609235632406878,-0.655918294576814
"ENSG00000132952.12","USPL1",13,"TBK1.DF_DN",1.33902363907313,FALSE,0,13,11,"ENST00000255304.9","USPL1-201","ENST00000614860.1","USPL1-203",0.664483299471375,-0.674540339601754
"ENSG00000141446.11","ESCO1",13,"TBK1.DF_DN",1.41067915772965,FALSE,5,13,10,"ENST00000269214.10","ESCO1-201","ENST00000622333.1","ESCO1-204",0.741477980997722,-0.66920117673193
"ENSG00000157827.20","FMNL2",13,"EIF4E_UP",1.29459099194087,FALSE,1,11,11,"ENST00000475377.2","FMNL2-202","ENST00000288670.14","FMNL2-201",0.652367536747291,-0.642223455193578
"ENSG00000158109.15","TPRG1L",13,"TBK1.DF_DN",1.26794126345043,FALSE,6,13,9,"ENST00000378344.7","TPRG1L-202","ENST00000344579.5","TPRG1L-201",0.633970631725214,-0.633970631725214
"ENSG00000166900.17","STX3",13,"HALLMARK_PEROXISOME",1.15475239605226,FALSE,8,0,0,"ENST00000641815.1","STX3-208","ENST00000337979.9","STX3-201",0.575868527849839,-0.578883868202424
"ENSG00000184677.18","ZBTB40",13,"TBK1.DF_DN",1.41809028416653,FALSE,6,13,11,"ENST00000375647.5","ZBTB40-202","ENST00000374651.8","ZBTB40-201",0.705378565838853,-0.712711718327672
"ENSG00000239306.5","RBM14",13,"BCAT_BILD_ET_AL_DN",1.37494357194897,FALSE,1,13,11,"ENST00000310137.5","RBM14-201","ENST00000393979.3","RBM14-202",0.680574417569823,-0.694369154379151
"ENSG00000013288.9","MAN2B2",12,"LTE2_UP.V1_UP",1.30509448665696,FALSE,11,0,0,"ENST00000285599.8","MAN2B2-201","ENST00000505907.1","MAN2B2-204",0.636070223642828,-0.669024263014131
"ENSG00000047849.22","MAP4",12,"TBK1.DF_DN",1.43430498173001,FALSE,5,11,11,"ENST00000395734.7","MAP4-204","ENST00000429422.5","MAP4-208",0.688395921511176,-0.745909060218833
"ENSG00000092439.16","TRPM7",12,"TBK1.DF_DN",1.50875405898521,FALSE,7,11,11,"ENST00000560955.5","TRPM7-206","ENST00000646667.1","TRPM7-210",0.771387170112599,-0.737366888872609
"ENSG00000092853.14","CLSPN",12,"CYCLIN_D1_KE_.V1_UP",1.14082006406457,FALSE,0,0,12,"ENST00000318121.8","CLSPN-202","ENST00000520551.1","CLSPN-206",0.54220668147603,-0.598613382588541
"ENSG00000100106.22","TRIOBP",12,"TBK1.DF_DN",1.24523589476055,FALSE,7,12,2,"ENST00000403663.6","TRIOBP-203","ENST00000644935.1","TRIOBP-211",0.617946197544844,-0.627289697215705
"ENSG00000107021.16","TBC1D13",12,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.2587872463905,FALSE,7,12,2,"ENST00000372648.10","TBC1D13-202","ENST00000223865.8","TBC1D13-201",0.629503347186366,-0.629283899204134
"ENSG00000110046.13","ATG2A",12,"TBK1.DF_DN",1.37323833548816,FALSE,4,12,8,"ENST00000377264.8","ATG2A-201","ENST00000421419.3","ATG2A-203",0.648199684625736,-0.725038650862421
"ENSG00000117595.12","IRF6",12,"TBK1.DF_DN",1.22389987653557,FALSE,1,12,3,"ENST00000367021.8","IRF6-201","ENST00000542854.5","IRF6-204",0.611196804669051,-0.612703071866519
"ENSG00000121931.16","LRIF1",12,"EIF4E_UP",1.31056948696614,FALSE,0,6,12,"ENST00000485275.2","LRIF1-202","ENST00000369763.5","LRIF1-201",0.658918090593149,-0.651651396372991
"ENSG00000125482.13","TTF1",12,"BCAT_BILD_ET_AL_DN",1.35220268887306,FALSE,0,10,11,"ENST00000334270.3","TTF1-201","ENST00000612514.4","TTF1-203",0.719451357368431,-0.632751331504631
"ENSG00000128951.14","DUT",12,"SIRNA_EIF4GI_UP",1.1776770708092,FALSE,8,0,0,"ENST00000331200.8","DUT-201","ENST00000455976.6","DUT-202",0.563374386827011,-0.614302683982192
"ENSG00000132749.11","TESMIN",12,"SIRNA_EIF4GI_UP",1.21349470945202,FALSE,6,0,1,"ENST00000255087.10","TESMIN-201","ENST00000443940.6","TESMIN-204",0.605112646364131,-0.608382063087886
"ENSG00000132970.14","WASF3",12,"CSR_EARLY_UP.V1_DN",1.10373402066902,FALSE,8,2,1,"ENST00000361042.8","WASF3-202","ENST00000335327.6","WASF3-201",0.557316433493206,-0.546417587175809
"ENSG00000141756.19","FKBP10",12,"TBK1.DF_DN",1.2493432393188,FALSE,3,12,2,"ENST00000321562.9","FKBP10-201","ENST00000455106.1","FKBP10-203",0.643764002462051,-0.605579236856754
"ENSG00000142949.17","PTPRF",12,"TBK1.DF_DN",1.30387791811956,FALSE,5,12,9,"ENST00000359947.9","PTPRF-201","ENST00000372407.4","PTPRF-203",0.65484720451474,-0.649030713604819
"ENSG00000149182.15","ARFGAP2",12,"HALLMARK_PROTEIN_SECRETION",1.33307690757475,FALSE,8,12,7,"ENST00000524782.6","ARFGAP2-205","ENST00000627920.2","ARFGAP2-229",0.675265753907717,-0.657811153667036
"ENSG00000157456.8","CCNB2",12,"HALLMARK_MYC_TARGETS_V1",1.28003494921168,FALSE,8,4,2,"ENST00000288207.7","CCNB2-201","ENST00000621385.1","CCNB2-205",0.651466578308635,-0.628568370903048
"ENSG00000160741.17","CRTC2",12,"TBK1.DF_DN",1.40269885870531,FALSE,7,12,7,"ENST00000368633.2","CRTC2-203","ENST00000368630.7","CRTC2-202",0.696281590858389,-0.70641726784692
"ENSG00000163141.20","BNIPL",12,"HALLMARK_ESTROGEN_RESPONSE_EARLY",1.14383973283499,FALSE,3,7,0,"ENST00000368931.8","BNIPL-203","ENST00000650563.1","BNIPL-207",0.578682259099093,-0.565157473735894
"ENSG00000163346.17","PBXIP1",12,"PID_PS1_PATHWAY",1.15581886207322,FALSE,6,10,0,"ENST00000368463.8","PBXIP1-202","ENST00000368465.5","PBXIP1-203",0.579184417182205,-0.57663444489102
"ENSG00000166311.10","SMPD1",12,"PID_SMAD2_3PATHWAY",1.26707101685869,FALSE,9,12,4,"ENST00000342245.9","SMPD1-201","ENST00000526280.1","SMPD1-202",0.631736915173913,-0.635334101684775
"ENSG00000167526.14","RPL13",12,"PID_P75_NTR_PATHWAY",1.20508579281763,FALSE,12,0,0,"ENST00000563270.5","RPL13-211","ENST00000567815.5","RPL13-214",0.580349377215093,-0.624736415602537
"ENSG00000175582.20","RAB6A",12,"PID_P38_MKK3_6PATHWAY",1.26398792026211,FALSE,0,0,5,"ENST00000310653.10","RAB6A-201","ENST00000541973.5","RAB6A-209",0.557842274038238,-0.706145646223876
"ENSG00000181666.19","ZNF875",12,"LTE2_UP.V1_UP",1.2247251295966,FALSE,7,0,0,"ENST00000392153.8","ZNF875-202","ENST00000541583.6","ZNF875-203",0.655778626176698,-0.568946503419907
"ENSG00000213593.10","TMX2",12,"TBK1.DF_DN",1.35820408112946,FALSE,1,12,7,"ENST00000278422.9","TMX2-201","ENST00000378312.8","TMX2-202",0.694805118632852,-0.663398962496605
"ENSG00000240065.8","PSMB9",12,"PID_PS1_PATHWAY",1.22380564312681,FALSE,0,0,0,"ENST00000374859.3","PSMB9-207","ENST00000395330.5","PSMB9-208",0.628847468117815,-0.594958175008993
"ENSG00000262919.8","CCNQ",12,"BCAT_BILD_ET_AL_UP",1.08730201501622,FALSE,0,0,0,"ENST00000440428.5","CCNQ-202","ENST00000576892.8","CCNQ-204",0.534987527887184,-0.552314487129031
"ENSG00000089094.20","KDM2B",11,"PID_PS1_PATHWAY",1.18908977128148,FALSE,0,0,0,"ENST00000377071.9","KDM2B-202","ENST00000611216.4","KDM2B-218",0.601640388603832,-0.587449382677649
"ENSG00000095139.15","ARCN1",11,"TBK1.DF_DN",1.34227283995791,FALSE,4,11,6,"ENST00000264028.5","ARCN1-201","ENST00000534182.2","ARCN1-204",0.653694114205194,-0.688578725752719
"ENSG00000110429.14","FBXO3",11,"STK33_DN",1.29911868513143,FALSE,10,0,0,"ENST00000265651.8","FBXO3-201","ENST00000530401.5","FBXO3-208",0.717377737552802,-0.581740947578624
"ENSG00000115970.19","THADA",11,"EIF4E_UP",1.321666916712,FALSE,7,11,7,"ENST00000407351.5","THADA-208","ENST00000405975.7","THADA-207",0.774608169747797,-0.547058746964206
"ENSG00000121413.13","ZSCAN18",11,"PID_PS1_PATHWAY",1.27614177970104,FALSE,0,10,0,"ENST00000601144.6","ZSCAN18-217","ENST00000433686.6","ZSCAN18-203",0.70463318396836,-0.571508595732682
"ENSG00000124786.12","SLC35B3",11,"HALLMARK_ADIPOGENESIS",1.16182873588039,FALSE,0,0,5,"ENST00000648987.1","SLC35B3-204","ENST00000644923.2","SLC35B3-202",0.59456859782927,-0.56726013805112
"ENSG00000132305.22","IMMT",11,"TBK1.DF_DN",1.43447645837212,FALSE,5,9,10,"ENST00000449247.6","IMMT-207","ENST00000419070.6","IMMT-205",0.687759301235673,-0.74671715713645
"ENSG00000137942.18","FNBP1L",11,"TBK1.DF_DN",1.32902072774789,FALSE,1,11,6,"ENST00000260506.12","FNBP1L-201","ENST00000370253.6","FNBP1L-203",0.674006684162788,-0.655014043585105
"ENSG00000141985.9","SH3GL1",11,"PID_PS1_PATHWAY",1.19150021280585,FALSE,0,10,0,"ENST00000269886.7","SH3GL1-201","ENST00000598564.5","SH3GL1-206",0.607698690788231,-0.583801522017617
"ENSG00000148840.11","PPRC1",11,"EIF4E_UP",1.32245185673751,FALSE,0,10,10,"ENST00000370012.1","PPRC1-202","ENST00000278070.7","PPRC1-201",0.669512192220065,-0.652939664517445
"ENSG00000149262.17","INTS4",11,"TBK1.DF_DN",1.36921928082416,FALSE,8,11,4,"ENST00000534064.6","INTS4-209","ENST00000535943.1","INTS4-211",0.657545647903821,-0.711673632920343
"ENSG00000161011.20","SQSTM1",11,"HALLMARK_PROTEIN_SECRETION",1.37610423456207,FALSE,9,8,1,"ENST00000360718.5","SQSTM1-201","ENST00000389805.9","SQSTM1-202",0.684440914155164,-0.69166332040691
"ENSG00000162069.16","BICDL2",11,"JAK2_DN.V1_DN",1.39509989873771,FALSE,6,1,0,"ENST00000573514.5","BICDL2-204","ENST00000389347.4","BICDL2-201",0.686373352035768,-0.708726546701941
"ENSG00000197043.14","ANXA6",11,"SIRNA_EIF4GI_UP",1.1173861624553,FALSE,0,2,0,"ENST00000523714.5","ANXA6-215","ENST00000354546.10","ANXA6-201",0.528831948949385,-0.588554213505911
"ENSG00000197601.13","FAR1",11,"JAK2_DN.V1_DN",1.66599535788979,FALSE,10,5,2,"ENST00000532502.1","FAR1-204","ENST00000354817.8","FAR1-201",0.809257588164283,-0.856737769725502
"ENSG00000235453.12","SMIM27",11,"EIF4E_UP",1.35771085174738,FALSE,0,2,2,"ENST00000692500.1","SMIM27-207","ENST00000451672.2","SMIM27-203",0.645049421851766,-0.71266142989561
"ENSG00000006607.14","FARP2",10,"BCAT_BILD_ET_AL_UP",1.27438612083849,FALSE,0,0,1,"ENST00000264042.8","FARP2-201","ENST00000413432.2","FARP2-204",0.662197743146082,-0.61218837769241
"ENSG00000007384.15","RHBDF1",10,"PID_PS1_PATHWAY",1.15204176295311,FALSE,0,10,0,"ENST00000262316.10","RHBDF1-201","ENST00000448893.1","RHBDF1-205",0.559228072614237,-0.592813690338875
"ENSG00000083223.18","TUT7",10,"TBK1.DF_DN",1.32720763724913,FALSE,3,10,7,"ENST00000375963.8","TUT7-206","ENST00000375957.5","TUT7-204",0.701116093699524,-0.626091543549605
"ENSG00000100393.14","EP300",10,"EIF4E_UP",1.31146126019151,FALSE,0,7,9,"ENST00000674155.1","EP300-212","ENST00000263253.9","EP300-201",0.670476803690644,-0.640984456500866
"ENSG00000104812.15","GYS1",10,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.19745091230596,FALSE,5,10,0,"ENST00000323798.8","GYS1-202","ENST00000263276.6","GYS1-201",0.601267973479715,-0.596182938826248
"ENSG00000105568.18","PPP2R1A",10,"PID_SMAD2_3PATHWAY",1.22648424068694,FALSE,0,10,3,"ENST00000462990.5","PPP2R1A-205","ENST00000391791.4","PPP2R1A-202",0.544766281335471,-0.681717959351467
"ENSG00000105722.10","ERF",10,"PID_ERBB4_PATHWAY",1.12753265639763,FALSE,0,9,0,"ENST00000440177.6","ERF-202","ENST00000222329.9","ERF-201",0.56331450127667,-0.564218155120958
"ENSG00000115339.14","GALNT3",10,"SRC_UP.V1_UP",1.2313337820958,FALSE,1,5,8,"ENST00000409882.5","GALNT3-202","ENST00000392701.8","GALNT3-201",0.611330862397839,-0.620002919697962
"ENSG00000117410.14","ATP6V0B",10,"PID_PS1_PATHWAY",1.24187659094665,FALSE,1,4,1,"ENST00000472174.7","ATP6V0B-205","ENST00000498664.1","ATP6V0B-211",0.600945720982956,-0.640930869963694
"ENSG00000117877.11","POLR1G",10,"BCAT_BILD_ET_AL_DN",1.16346445893036,FALSE,3,8,1,"ENST00000589804.1","POLR1G-202","ENST00000309424.8","POLR1G-201",0.585929924865035,-0.577534534065328
"ENSG00000125871.14","MGME1",10,"TBK1.DF_DN",1.21151411143895,FALSE,0,10,3,"ENST00000377710.10","MGME1-203","ENST00000377704.4","MGME1-201",0.629415312933717,-0.582098798505233
"ENSG00000132842.14","AP3B1",10,"TBK1.DF_DN",1.29903928052074,FALSE,6,10,3,"ENST00000255194.11","AP3B1-201","ENST00000522901.1","AP3B1-207",0.6498361374476,-0.649203143073141
"ENSG00000135111.16","TBX3",10,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.21048235441479,FALSE,5,10,1,"ENST00000349155.7","TBX3-202","ENST00000257566.7","TBX3-201",0.612747292971376,-0.597735061443417
"ENSG00000136205.17","TNS3",10,"PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY",1.16449332274734,FALSE,6,10,1,"ENST00000311160.14","TNS3-201","ENST00000428457.1","TNS3-204",0.597853977231452,-0.566639345515885
"ENSG00000139116.19","KIF21A",10,"SRC_UP.V1_UP",1.29786354041417,FALSE,0,4,10,"ENST00000551264.5","KIF21A-210","ENST00000544797.6","KIF21A-204",0.617127139590248,-0.680736400823926
"ENSG00000139977.14","NAA30",10,"EIF4E_UP",1.14923723775832,FALSE,0,2,0,"ENST00000298406.6","NAA30-201","ENST00000556492.6","NAA30-204",0.589125503315173,-0.560111734443142
"ENSG00000145041.16","DCAF1",10,"TBK1.DF_DN",1.31733355411034,FALSE,4,10,7,"ENST00000684031.1","DCAF1-204","ENST00000335891.5","DCAF1-201",0.65924744836621,-0.658086105744134
"ENSG00000156931.16","VPS8",10,"BCAT_BILD_ET_AL_DN",1.27251631983263,FALSE,0,10,4,"ENST00000436792.6","VPS8-207","ENST00000446204.6","VPS8-210",0.56799405625653,-0.704522263576096
"ENSG00000162390.18","ACOT11",10,"RB_DN.V1_UP",1.24986328630528,FALSE,7,0,4,"ENST00000343744.7","ACOT11-201","ENST00000371316.3","ACOT11-202",0.588593375550327,-0.661269910754951
"ENSG00000163468.15","CCT3",10,"BCAT_BILD_ET_AL_DN",1.34842711291491,FALSE,0,10,9,"ENST00000295688.8","CCT3-201","ENST00000368259.6","CCT3-204",0.664050560165854,-0.684376552749059
"ENSG00000166025.18","AMOTL1",10,"TBK1.DF_DN",1.28338583028335,FALSE,2,10,8,"ENST00000433060.3","AMOTL1-203","ENST00000317829.12","AMOTL1-202",0.646563204378049,-0.6368226259053
"ENSG00000167380.17","ZNF226",10,"JAK2_DN.V1_DN",1.53775312896236,FALSE,10,2,3,"ENST00000588883.5","ZNF226-213","ENST00000300823.10","ZNF226-201",0.834468048741737,-0.703285080220618
"ENSG00000168300.14","PCMTD1",10,"TBK1.DF_DN",1.3062955312143,FALSE,6,10,1,"ENST00000522514.6","PCMTD1-207","ENST00000544451.2","PCMTD1-208",0.628685959181143,-0.677609572033158
"ENSG00000172534.14","HCFC1",10,"SRC_UP.V1_UP",1.29923183713675,FALSE,1,7,8,"ENST00000444191.5","HCFC1-203","ENST00000369984.4","HCFC1-202",0.637128627863805,-0.662103209272943
"ENSG00000175166.17","PSMD2",10,"TBK1.DF_DN",1.23280384647078,FALSE,7,10,3,"ENST00000310118.9","PSMD2-201","ENST00000439383.5","PSMD2-206",0.629404485113865,-0.603399361356916
"ENSG00000175662.18","TOM1L2",10,"TBK1.DF_DN",1.34267021836041,FALSE,7,10,7,"ENST00000379504.8","TOM1L2-202","ENST00000581396.5","TOM1L2-214",0.659757243223633,-0.682912975136774
"ENSG00000183891.6","TTC32",10,"EIF4E_UP",1.32161261062048,FALSE,0,2,4,"ENST00000333610.4","TTC32-201","ENST00000431392.1","TTC32-203",0.646405858684938,-0.675206751935541
"ENSG00000184863.11","RBM33",10,"TBK1.DF_DN",1.24030600851106,FALSE,7,10,1,"ENST00000401878.8","RBM33-207","ENST00000341148.7","RBM33-203",0.593313706451029,-0.646992302060028
"ENSG00000196419.13","XRCC6",10,"BCAT_BILD_ET_AL_DN",1.29626605233717,FALSE,0,10,5,"ENST00000360079.8","XRCC6-202","ENST00000405506.2","XRCC6-204",0.68086750220151,-0.615398550135657
"ENSG00000196757.8","ZNF700",10,"JAK2_DN.V1_DN",1.36005460013364,FALSE,10,0,4,"ENST00000482090.1","ZNF700-202","ENST00000254321.10","ZNF700-201",0.731256031053872,-0.628798569079768
"ENSG00000198408.14","OGA",10,"TBK1.DF_DN",1.28784478984801,FALSE,6,10,4,"ENST00000361464.8","OGA-202","ENST00000439817.5","OGA-205",0.656257506728867,-0.631587283119141
"ENSG00000204444.11","APOM",10,"JAK2_DN.V1_DN",1.14771631571125,FALSE,7,0,0,"ENST00000375918.6","APOM-202","ENST00000375920.8","APOM-203",0.568593245620208,-0.579123070091042
"ENSG00000011028.14","MRC2",9,"TBK1.DF_DN",1.15797461808602,FALSE,3,9,0,"ENST00000303375.10","MRC2-201","ENST00000446119.2","MRC2-202",0.643464438139278,-0.514510179946744
"ENSG00000048707.15","VPS13D",9,"EIF4E_UP",1.38036747923983,FALSE,1,6,7,"ENST00000543766.2","VPS13D-212","ENST00000613099.4","VPS13D-213",0.632047894611336,-0.74831958462849
"ENSG00000054793.14","ATP9A",9,"TBK1.DF_DN",1.26665377132063,FALSE,2,9,7,"ENST00000338821.6","ATP9A-202","ENST00000311637.9","ATP9A-201",0.638274521898778,-0.628379249421849
"ENSG00000081803.17","CADPS2",9,"TBK1.DF_DN",1.27396101028959,FALSE,2,9,6,"ENST00000412584.6","CADPS2-203","ENST00000462699.5","CADPS2-205",0.650354570182775,-0.623606440106813
"ENSG00000083812.13","ZNF324",9,"EIF4E_UP",1.27407094578833,FALSE,0,3,5,"ENST00000593925.1","ZNF324-203","ENST00000196482.4","ZNF324-201",0.676265545226299,-0.597805400562026
"ENSG00000087152.16","ATXN7L3",9,"BCAT_BILD_ET_AL_DN",1.31403995296374,FALSE,0,9,7,"ENST00000389384.8","ATXN7L3-201","ENST00000591295.5","ATXN7L3-210",0.626484426203967,-0.687555526759776
"ENSG00000099991.18","CABIN1",9,"TBK1.DF_DN",1.47746992366854,FALSE,3,9,8,"ENST00000263119.10","CABIN1-201","ENST00000337989.11","CABIN1-202",0.691206562543666,-0.786263361124878
"ENSG00000100603.14","SNW1",9,"TBK1.DF_DN",1.30494109062565,FALSE,5,9,6,"ENST00000261531.12","SNW1-201","ENST00000554775.5","SNW1-204",0.651378076997618,-0.653563013628034
"ENSG00000101019.22","UQCC1",9,"STK33_DN",1.2002716830606,FALSE,9,0,0,"ENST00000374385.10","UQCC1-205","ENST00000397554.5","UQCC1-208",0.606121188831364,-0.594150494229238
"ENSG00000105185.12","PDCD5",9,"JAK2_DN.V1_DN",1.36869586276077,FALSE,9,0,0,"ENST00000419343.7","PDCD5-203","ENST00000590247.7","PDCD5-207",0.751497734244588,-0.617198128516183
"ENSG00000105321.14","CCDC9",9,"PID_PI3KCI_AKT_PATHWAY",1.1823485888928,FALSE,0,0,0,"ENST00000643617.1","CCDC9-207","ENST00000221922.11","CCDC9-201",0.611774771273043,-0.570573817619758
"ENSG00000105556.12","MIER2",9,"HALLMARK_PROTEIN_SECRETION",1.2758450493361,FALSE,7,9,0,"ENST00000264819.7","MIER2-201","ENST00000619835.4","MIER2-205",0.644788704274255,-0.631056345061842
"ENSG00000109118.14","PHF12",9,"HALLMARK_PROTEIN_SECRETION",1.27267448580975,FALSE,8,1,0,"ENST00000332830.9","PHF12-202","ENST00000577226.5","PHF12-205",0.630643931590123,-0.642030554219625
"ENSG00000111647.13","UHRF1BP1L",9,"EIF4E_UP",1.34189255439235,FALSE,0,7,7,"ENST00000545232.6","UHRF1BP1L-203","ENST00000279907.12","UHRF1BP1L-201",0.698322948329918,-0.643569606062435
