"name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000244270.1",212.416659875311,0.291764990137728,0.195918795715504,1.48921388104796,0.136431056663488,0.190293602581336,"RPL32P29"
"ENSG00000137411.19",961.249833038399,0.291797227356201,0.10423438618833,2.79943345019544,0.00511923677316875,0.010292422938185,"VARS2"
"ENSG00000241370.6",760.662830868031,0.291832494400699,0.0774104511737722,3.76993661677012,0.000163289011701349,0.000439526446521816,"RPP21"
"ENSG00000113068.10",1058.34856141181,0.291852280543615,0.0630580333318144,4.62831244685153,3.68657524602144e-06,1.30480159894121e-05,"PFDN1"
"ENSG00000185972.6",2.43353432722255,0.291950500798316,0.20066673806697,1.45490231022184,0.145696308175198,0.201570801195485,"CCIN"
"ENSG00000163541.12",1666.58854574194,0.291957428820359,0.0668211794597099,4.36923489200599,1.24682600154025e-05,4.05532469005343e-05,"SUCLG1"
"ENSG00000163702.20",1387.54495628682,0.291983657773659,0.100730967864587,2.89864838950197,0.00374774918344421,0.00775687714051363,"IL17RC"
"ENSG00000273576.1",99.8156109560913,0.29199287319815,0.0991924126379204,2.94370169484641,0.00324312425339783,0.00679476506915982,"ENSG00000273576"
"ENSG00000100276.10",64.0105873232,0.29199305823375,0.166142824719534,1.7574822068101,0.0788356520729451,0.118082664180634,"RASL10A"
"ENSG00000130720.13",44.7137984993856,0.292010773175328,0.207025675394142,1.41050511063127,0.158390588456435,0.216634024898751,"FIBCD1"
"ENSG00000108344.15",2674.41014250336,0.292018595302402,0.0555018805537037,5.26141803465279,1.42948611962924e-07,6.28717098723159e-07,"PSMD3"
"ENSG00000089250.20",49.6773773630005,0.292027207516863,0.264711433810473,1.10319075875637,0.269944333645039,0.342797567535064,"NOS1"
"ENSG00000228175.3",12.0754247313382,0.292126516712817,0.122231817656163,2.38993841631781,0.0168511981400042,0.0301846239088723,"GEMIN8P4"
"ENSG00000107130.10",594.973875403502,0.292214162756033,0.0925956392435144,3.15580911955851,0.00160053566809737,0.00356051623598854,"NCS1"
"ENSG00000117408.11",1081.77290469694,0.292291311577378,0.0733579855580808,3.9844511726124,6.76362619253739e-05,0.000194685350775692,"IPO13"
"ENSG00000253417.5",2.42724205312164,0.292291907567514,0.371838428639437,0.786072350394268,0.431825101773888,0.510503037587189,"LINC02159"
"ENSG00000171236.10",995.89902550225,0.292299557017853,0.240557009108942,1.21509474240877,0.224329958608154,0.29261295435569,"LRG1"
"ENSG00000186310.10",55.9163641422521,0.29231787767828,0.154801257332711,1.88834304523773,0.0589799120795076,0.0916550204641877,"NAP1L3"
"ENSG00000170906.16",1484.16805288417,0.292328907674374,0.119635350032848,2.44349941379459,0.0145455932281514,0.0264432602588385,"NDUFA3"
"ENSG00000204463.14",4091.43453959125,0.292406100066055,0.0619457636446805,4.72035669369241,2.35431427566715e-06,8.59465126976899e-06,"BAG6"
"ENSG00000278356.1",7.25730001349403,0.292417446939087,0.133305818852043,2.19358351688791,0.0282653644683415,0.0478748073377075,"ENSG00000278356"
"ENSG00000147138.3",67.3323528832167,0.292483085754714,0.20423639036692,1.43208115473082,0.15212059708724,0.209366506342028,"GPR174"
