"name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000128602.11",2664.32592426167,0.0782786208693591,0.0845290128305523,0.92605625273629,0.354416747218261,0.420552542819301,"SMO"
"ENSG00000159882.13",199.242116130091,0.078314708098753,0.0727961474907684,1.07580841566766,0.282012947743939,0.344557094274773,"ZNF230"
"ENSG00000167074.15",1685.13014048248,0.0783150181291319,0.101472712281543,0.771784023194744,0.440242355936059,0.506862674740503,"TEF"
"ENSG00000089723.10",214.609466775551,0.0783399681549282,0.107770137931273,0.726917211564556,0.467276672819713,0.532616293533943,"OTUB2"
"ENSG00000171155.8",1479.50818774427,0.0784169853836951,0.0869114113424908,0.902263398700065,0.36691696370328,0.433290087208479,"C1GALT1C1"
"ENSG00000066136.21",2509.65546236363,0.0784489617142751,0.0452760128688624,1.73268264459362,0.083152090921564,0.117038774484646,"NFYC"
"ENSG00000120688.9",706.468484703976,0.0784555238233845,0.0790600548912703,0.992353520767002,0.321025103665206,0.385582576479125,"WBP4"
"ENSG00000198825.15",771.852268654499,0.0786308033509527,0.0811901759862074,0.968476818726326,0.332806290777311,0.397894538984977,"INPP5F"
"ENSG00000171843.17",1534.06993187833,0.0786920619201875,0.0898887214715059,0.875438660512401,0.381335271942778,0.448300299996847,"MLLT3"
"ENSG00000255240.6",633.358422004826,0.0786974418026973,0.205694946188943,0.382592976933955,0.702021578375664,0.749523363769984,"ENSG00000255240"
"ENSG00000143727.16",3847.86048226124,0.0787787297850057,0.067749808625347,1.16278896403454,0.244915135825603,0.30427234817058,"ACP1"
"ENSG00000134910.14",10648.5788338749,0.0788902622063182,0.0860401684633461,0.916900368923919,0.359194850639221,0.425510738060972,"STT3A"
"ENSG00000164089.9",3.5946795486154,0.0789578615037467,0.339154062973718,0.232808242989751,0.815910311804821,0.84848467786547,"ETNPPL"
"ENSG00000106617.15",2178.18340379278,0.0790928581252546,0.0860233008898694,0.919435284476151,0.357867940746435,0.424149354590277,"PRKAG2"
"ENSG00000262118.1",5.11246575376183,0.0791907901508052,0.389456471088102,0.203336691080146,0.838871879165449,0.868139443586769,"MTCO1P28"
"ENSG00000280734.3",84.1946954785546,0.0792183300909764,0.192862014630632,0.41075133557375,0.68125488025675,0.731306600270708,"LINC01232"
"ENSG00000075131.10",231.785300316006,0.0792247520293743,0.0976099071330556,0.811646628465492,0.41699442740409,0.48400184279748,"TIPIN"
"ENSG00000123427.17",831.478757372868,0.0792573301453924,0.0760727551098176,1.04186222821794,0.29747555835097,0.360829634115451,"EEF1AKMT3"
"ENSG00000105643.11",1701.26660626758,0.079308585184043,0.119910354676666,0.661398970905355,0.508356485715094,0.572358828856583,"ARRDC2"
"ENSG00000133069.17",94.7945283865756,0.0793635126252215,0.151944086851661,0.522320507955678,0.601447192659788,0.659197854141639,"TMCC2"
"ENSG00000063176.16",1285.48648709852,0.0794621389828062,0.0894795017698339,0.888048518499856,0.37451465327011,0.441230222393431,"SPHK2"
"ENSG00000259921.1",4.00581041085509,0.0795424617632227,0.230196718480756,0.345541249624166,0.729687504964958,0.773775247591274,"ENSG00000259921"
"ENSG00000183977.14",5.17037678234512,0.0795519009973521,0.256370766641932,0.31030020325391,0.756332676603918,0.79713675164228,"PP2D1"
"ENSG00000162302.13",1994.12740430596,0.0795621376518945,0.0906787791597918,0.87740636110343,0.380265959302731,0.447263496279735,"RPS6KA4"
"ENSG00000183576.13",4134.81510594447,0.0795707007585216,0.0499271844588415,1.59373498868372,0.110995404034914,0.151376237707287,"SETD3"
"ENSG00000168778.13",1538.73780682624,0.0796227904440963,0.0966935524244253,0.823455012745846,0.410249290004892,0.476974067146457,"TCTN2"
"ENSG00000120915.14",4626.79700999136,0.0796997626431937,0.133999987454596,0.594774403767751,0.551994279371981,0.613674971384626,"EPHX2"
"ENSG00000182732.18",20.2845797559713,0.0797339583115942,0.266815876037461,0.298835134909287,0.765065841396452,0.804629230190476,"RGS6"
"ENSG00000185189.18",2019.1488292445,0.0798488865322234,0.114938075687969,0.694712227034281,0.487235663929366,0.5517493139019,"NRBP2"
"ENSG00000137509.12",4906.44904266482,0.0799558887778141,0.0590295294025618,1.3545066272262,0.175574800505065,0.227144220845577,"PRCP"
"ENSG00000162174.12",2847.00835432843,0.0800892446076987,0.180988978083275,0.442508960798977,0.658120947432017,0.711066359235218,"ASRGL1"
"ENSG00000177565.18",9204.74932538624,0.0801290508510353,0.0936614279873743,0.855518142023596,0.392264365278383,0.459195379854172,"TBL1XR1"
"ENSG00000198498.10",758.352215517573,0.0801469314620656,0.070756877745872,1.13270870642312,0.257336600252651,0.317869296962439,"TMA16"
"ENSG00000109270.13",2517.06658949163,0.0801913803687797,0.0816885525008691,0.981672191681038,0.326261369448617,0.391013260737762,"LAMTOR3"
"ENSG00000145439.12",1516.52552035633,0.0802499741106992,0.126136650146899,0.636214565847752,0.524636580608028,0.5875893896022,"CBR4"
"ENSG00000203943.9",356.559388838954,0.0802675271865988,0.20609310568563,0.389472160747759,0.696926900655743,0.74541765942713,"SAMD13"
"ENSG00000268218.1",34.6405706012756,0.0803230345325045,0.217627640814423,0.369084709239659,0.712064585864516,0.758211037653449,"ENSG00000268218"
"ENSG00000026036.22",322.388131965816,0.0804079845200429,0.155960466260068,0.515566453782976,0.60615724505917,0.663384795393004,"RTEL1-TNFRSF6B"
"ENSG00000140694.17",2454.13449836911,0.0804147323368355,0.0420275077676355,1.91338331983514,0.0556989981826822,0.0818877258684419,"PARN"
"ENSG00000198912.12",876.815724414153,0.0804361680047875,0.047279423809398,1.70129332220835,0.0888879213022016,0.124166911135912,"C1orf174"
"ENSG00000086666.19",3190.73318793062,0.0804860832066872,0.0513479796754506,1.56746348571855,0.117006394710892,0.158651099955029,"ZFAND6"
"ENSG00000127526.15",6591.40491684453,0.0806195792661014,0.0824598467021329,0.977682866150856,0.328231198507616,0.393069023854776,"SLC35E1"
"ENSG00000197241.4",7.60627354591903,0.0807336977286616,0.35997338905295,0.22427684985566,0.822541888546434,0.853825406249512,"SLC2A7"
"ENSG00000102010.15",60.1272666479593,0.080888433695004,0.223732774489821,0.361540386201593,0.717695519882091,0.763185515775958,"BMX"
"ENSG00000196387.10",1216.95259120675,0.0809016288415525,0.0639780700208695,1.26452124634523,0.206042999771537,0.261333510555117,"ZNF140"
"ENSG00000161055.4",224.330224581396,0.0810466214673027,0.365913569280106,0.221491161496833,0.824710017819227,0.855839145799045,"SCGB3A1"
"ENSG00000113356.13",88.1230985810948,0.0811688031510087,0.141663468716765,0.572969191607848,0.566665554116854,0.627197149856341,"POLR3G"
"ENSG00000267041.6",252.611691046778,0.0812226302559961,0.15726659080253,0.516464621262009,0.605529942384806,0.662753518998519,"ZNF850"
"ENSG00000279377.1",19.2569589405997,0.081227060598275,0.41466749458553,0.195884803267407,0.844700332078211,0.87304575058191,"ENSG00000279377"
"ENSG00000118363.13",7081.1132989785,0.081234372731912,0.0958125085567339,0.847847258730423,0.396523040085644,0.463388752773101,"SPCS2"
"ENSG00000112343.11",1729.92399452723,0.0813569444289845,0.133515123422982,0.60934628484926,0.542294933996702,0.60439871786771,"TRIM38"
"ENSG00000231402.1",3.1268786546213,0.081456320878579,0.406323743927708,0.200471476491099,0.841111863645439,0.870040306184243,"WASF5P"
"ENSG00000123609.11",527.017271611129,0.0814990211626558,0.130702814187581,0.623544501847454,0.53292676775907,0.595406263098073,"NMI"
"ENSG00000167851.15",195.434396830474,0.0815411006471528,0.167031315943843,0.48817852021574,0.625423397651884,0.681543817080927,"CD300A"
