"gene_id","gene_name","target","iso_up","iso_down","corr_iso_up","corr_iso_down","valid"
"ENSG00000154370.16","TRIM11","HALLMARK_CHOLESTEROL_HOMEOSTASIS","ENST00000284551.11","ENST00000493030.6",0.431856473479725,-0.41503168664214,FALSE
"ENSG00000154370.16","TRIM11","HALLMARK_KRAS_SIGNALING_DN","ENST00000284551.11","ENST00000493030.6",0.423062015193359,-0.440626522791999,FALSE
"ENSG00000154370.16","TRIM11","PID_P75_NTR_PATHWAY","ENST00000284551.11","ENST00000493030.6",0.374963045454683,-0.369840830560635,FALSE
"ENSG00000154370.16","TRIM11","KRAS.600.LUNG.BREAST_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",0.325174617617898,-0.396953565192702,FALSE
"ENSG00000154370.16","TRIM11","PRC2_SUZ12_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",-0.0980539601445729,0.0353919508632883,FALSE
"ENSG00000154370.16","TRIM11","HALLMARK_MYOGENESIS","ENST00000284551.11","ENST00000493030.6",0.216196426967421,-0.29524661171812,FALSE
"ENSG00000154370.16","TRIM11","PID_P53_DOWNSTREAM_PATHWAY","ENST00000284551.11","ENST00000493030.6",0.41413042630984,-0.507074050480685,FALSE
"ENSG00000154370.16","TRIM11","ESC_V6.5_UP_LATE.V1_UP","ENST00000284551.11","ENST00000493030.6",0.341095280210557,-0.365902506850465,FALSE
"ENSG00000154370.16","TRIM11","PRC2_SUZ12_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",0.24971459127705,-0.262674683091637,FALSE
"ENSG00000154370.16","TRIM11","PID_HDAC_CLASSII_PATHWAY","ENST00000284551.11","ENST00000493030.6",-0.180090715652176,0.154451927924835,FALSE
"ENSG00000154370.16","TRIM11","WNT_UP.V1_DN","ENST00000284551.11","ENST00000493030.6",0.168647802563182,-0.237837887870144,FALSE
"ENSG00000154370.16","TRIM11","ESC_V6.5_UP_EARLY.V1_UP","ENST00000284551.11","ENST00000493030.6",-0.136553770582978,0.0473699133448366,FALSE
"ENSG00000154370.16","TRIM11","CRX_DN.V1_UP","ENST00000284551.11","ENST00000493030.6",0.494913509469889,-0.543580471162298,FALSE
