id	filename	md5	size	state
107811d2-5809-491b-9be0-23c6d142aba2	f30311d1-e5d5-46b0-a240-4939d22755e2_gdc_realn_rehead.bam	ad8b3be3abc60dda317c9778a995361e	7816020273	released
39a4ef2d-35fc-4bb3-8a5c-5b36dccbcae2	7dcd41d1-050d-49fc-8a26-a2acfedd94e1_gdc_realn_rehead.bam	dd6d9e97a237ae9d1cf08f5194953fc3	10433057856	released
b184353b-b925-4ee3-99d2-57854d5d1ece	330503cb-afeb-4779-a4d5-d1f97bc0e54f_gdc_realn_rehead.bam	7713e6a10e30282c8cc8ed9423bb8cd3	6314894022	released
ea217462-0178-47f1-87d2-049ec77cfb22	787a8ad7-47d4-465b-a388-2a3960ff7f58_gdc_realn_rehead.bam	06c8f56ac8863b862cefffc7092bf6b7	11878207337	released
d47a679d-0eb9-4b39-a787-5f085c44f6ee	94e080b8-b373-4a9d-bdc1-70fd42e1c73b_gdc_realn_rehead.bam	ea80d7bbb2d7c874e62c92316b638634	7886649328	released
74a7e1c0-e407-4e18-8bef-939a392a34ac	07fdabf8-f6c3-4020-8f6d-f7cb4d2f57c2_gdc_realn_rehead.bam	071440f226c86823bdcca83ab349fa78	8343492934	released
e6dfb032-58a7-4e4e-b14f-1c391eebec92	14d6ed39-cfd3-42fb-bab5-3503173d0a77_gdc_realn_rehead.bam	42e5e63e9102ab4c5239bcfeba447e8c	7158760104	released
8e1d154b-6afd-4800-a8e0-1e58896ebc8b	04fe826d-68c2-4270-bfd2-9d6ff8c58437_gdc_realn_rehead.bam	0c824d637fed9302e0a70e919b046a7e	5105378512	released
18665337-9b4b-47a4-a54d-1df592ed7eff	43653f1d-3cda-4cce-8ea5-18690885a289_gdc_realn_rehead.bam	46a4b253b3228b2d5bf78c2826ccb99b	6275627163	released
6141de18-5dcb-4f58-ab90-c5bb53e24fdd	fb6f3559-9d02-4d60-9f00-189bcc9cd6b7_gdc_realn_rehead.bam	0e864fa1007900920ae6b2704ddf0b63	8441306293	released
0518ecfe-ba1b-4044-9775-e6be1a90bbf1	306d4fe1-1515-44e0-b527-eee0e83412bf_gdc_realn_rehead.bam	59385f6c658d917eba43050263fd600d	10437704673	released
e6b6cced-c361-435d-a61c-e57b24aaba08	23de8930-8e50-4822-9b3b-6653e2fd2a56_gdc_realn_rehead.bam	139665ebe3679965918059a521f910e7	10210674949	released
c26bc295-4944-4953-8b68-1d5acf018361	ba32c480-f717-4a87-80db-bc63584f89f5_gdc_realn_rehead.bam	0736c2c67ce82684be6faca512c50278	7064416019	released
859ffd56-c976-468a-802f-8adff7959982	3efe6e01-0d06-41a4-8d35-69941f1e0adc_gdc_realn_rehead.bam	26a8a4f15ff1128072fb321c781b958c	7825725613	released
7935ade5-92b8-49b6-9ce4-0fe2927902fd	08f1c83a-46cc-491f-8927-b882ee3b1311_gdc_realn_rehead.bam	fd4fae9212c47c2eec767b9cf54238ca	7424652206	released
917a0676-33b8-4108-bee6-095eecca1b1a	142935d3-8715-473c-a827-f473898350c0_gdc_realn_rehead.bam	00caf956b12fc8a878dfe705c9171a7f	6974196444	released
52b4fb39-c48e-4ed6-9924-1a1f7cb0e3db	f4d2b81f-5667-4326-a942-6a73321774d8_gdc_realn_rehead.bam	c8186e7d84d9aa792f3242e0eeffde98	9374000754	released
6fc8461a-7fdc-4096-bad1-aec736e39342	06693b22-a986-42a9-b496-c202cc602786_gdc_realn_rehead.bam	90312088ce68cd0972326d08b2ae0e92	8121799918	released
22c1fa1f-8d08-42e2-ba65-756df100f411	48bf8c10-b2cf-4f9f-ad02-f5b9d897fdd0_gdc_realn_rehead.bam	a0ae92f473810082a53088aff8ad9355	9945181949	released
1dbfdf5a-c313-40b1-a0d1-5a6eb8a9eaa6	273d556a-f282-4383-8b5c-167d581345f8_gdc_realn_rehead.bam	17290951eeb535aa346140546343a0d5	6934563565	released
41aaaeac-6602-4328-9385-3f871508f560	ba522242-60bd-4e8f-acd1-8b673fdaede6_gdc_realn_rehead.bam	d4cd63b9219210700590ba261f1562af	9759729801	released
62eef687-e0d6-4232-a550-f62f10d373fb	a9a91392-8f8e-4d37-92d9-4942e0c3ed35_gdc_realn_rehead.bam	48a0544467316976e4033c1a45885ac5	7302035097	released
cf4f7acf-4ae8-4de8-8c8b-8a8ab9023cbe	e21921f4-70d0-4427-ab67-699d4e071484_gdc_realn_rehead.bam	28663a7c367fd11cf9c3c295355a5517	10087554153	released
dec7b155-d994-4a41-ad64-02f07cf03b37	797ce7d6-2701-4992-a4f2-76d54555eff6_gdc_realn_rehead.bam	3fa6acd64e7638ab27bf6a29b845a3d6	3382261642	released
a7051a73-72e1-485e-b114-7ee5051721e3	238d5c58-0112-41ea-a6d5-6754d629ded8_gdc_realn_rehead.bam	176a8a8af5b5bcb9194430dc0aeac14b	5557893355	released
083b4b88-d288-4ca1-b52e-14dfcea758b6	859b0faa-a7c8-4f2f-974f-b06d9e682c10_gdc_realn_rehead.bam	74cb0c042c39a592471af97aa2fd163b	11205599169	released
6a447bae-5df6-46d7-804e-575221380d54	cb41fa4c-8c27-49b2-8070-593c6edccfc6_gdc_realn_rehead.bam	592554beafa1843839af981b42017488	8009014907	released
fffaeee5-ad28-4ad0-87f2-4a3751976710	59123064-d7c4-4d2f-8a93-aba9afc182c2_gdc_realn_rehead.bam	f1c3b75b42bd29415226eb668167fdbf	8252958938	released
da7a39df-730d-4653-8543-3792626b4e68	15f3ed73-e230-496b-bd12-2d7939c309e5_gdc_realn_rehead.bam	37428fead3f9e5aa5db2cd9ec309e249	5101157322	released
ff41604c-f1e3-43aa-b085-cb953ef11e29	1560dde1-de29-416f-a54d-7aeb8fac2872_gdc_realn_rehead.bam	390e9e82829532c62268020fb29d3365	9616698992	released
bf36ed70-dd1a-49ba-81f8-8e705666b618	098efdf2-8a32-4e8b-af30-e38188fda57d_gdc_realn_rehead.bam	a4c16a81f6389f9380840906193ebfb2	7239192717	released
8b522062-7dc5-4e57-83c0-10007bb55c9a	f0e4208f-0ace-4922-ba94-b68d70ff6a54_gdc_realn_rehead.bam	f087925fd32b6bd5c6f162601f760f42	6604108291	released
a3fd7f43-14e5-4dd8-9fa7-4b0084c0b047	84b8c2f0-47d0-4d80-bf4b-976f331bb2e3_gdc_realn_rehead.bam	133e6febf4fdb85ff1da2591d3b0f5db	8262936142	released
e79862e3-cb96-4ecb-98c8-c5258992c7ec	0bd4b969-f6a5-4595-935f-c7e27f49febb_gdc_realn_rehead.bam	729cbd55c784086f3e91dbfa19603797	5620842633	released
5da27db1-a960-4fa1-8d5b-ab2a7ef8bf49	1c09d5bd-1ff7-436c-9e6f-80158bba4c92_gdc_realn_rehead.bam	2512bcdf1cd2a7d0a08f02c4a6cbe29c	5644595573	released
9d5180ef-8c67-4bb9-b94f-04c503df6809	39bc62b8-f3f5-4754-8f57-202a909c60e4_gdc_realn_rehead.bam	f72d37286f9e3a33bd4cd0c81dd2d0bc	7445898667	released
0169b0f8-d12e-4944-ae8c-7141347cd461	e61b0045-36e1-475f-8d3b-c53b398295a3_gdc_realn_rehead.bam	6ab1edbc6ebd57fba7c57d7f4e171503	6645368131	released
6dace0fb-826b-466c-a284-749022ca41b1	5e0fec7b-9c5a-42a4-ac69-fa12d59e9d52_gdc_realn_rehead.bam	104abdfc42a823d8ceeb4b3ce4e13413	4274100138	released
966b0ab3-2c53-44fc-a867-690ff64a9168	b0411d36-a478-411f-8136-6b478ba65cf1_gdc_realn_rehead.bam	b64ccd279d0a265320a7972147a01c67	9050769546	released
d60a0f58-a953-495c-9b3e-1a9d5ea7d1fa	7c926d40-cd1e-4d84-9d3e-b8df610352dd_gdc_realn_rehead.bam	094a507a2774c9a1d2015e3943077e77	5711684038	released
46d9ab52-41a7-4f58-b505-81f8e9a53b13	b0d9b960-5c38-4e28-adda-824924266ee2_gdc_realn_rehead.bam	229923e814674f967aaba3fef31caa5c	7560281526	released
af354027-d898-44b7-8ac1-eb3ebf07454c	60fdeff5-68a6-4302-839a-05ab31227fe8_gdc_realn_rehead.bam	12ca18f1f837e255f638f2adebc613dd	6163872333	released
21ebc131-0bdc-4dcb-900f-6da23466ad6a	834343f5-5b2f-4646-a02e-065acba9b720_gdc_realn_rehead.bam	da91cde0de603cce82e8f3f53a303f77	10004212543	released
7e2f69a5-c03f-4c3b-9e26-39541bd90b78	76ba4e51-2f67-4fb1-aa4b-f5bfab65c3fb_gdc_realn_rehead.bam	d2c51ab1b20f54ef71f2dec4b46a40f4	9423918006	released
326de35c-3b96-43fc-8268-cb68a9f9540f	fdc8cb9c-1e8d-4fe1-b92d-cab2a58ecb3f_gdc_realn_rehead.bam	ad64bc630ca2bc1efe0b6988e7422eb4	10287771771	released
017c457c-5a5d-403a-9201-ce8365cc08e0	01a77133-2a79-4eed-80b6-a689b86ff3d8_gdc_realn_rehead.bam	b048f6ec1b68a50ddb228b337832ea88	9267783740	released
e7fc2d22-91a9-4f15-8610-ab0af4fbf1cd	ecfb7394-f68c-41f7-81cf-b11d430bbff5_gdc_realn_rehead.bam	512e8127811e82238de60ed403698022	9339992700	released
442e7bff-8453-49dd-8b22-b04e226b3fcf	a640ff08-d08d-4cf0-9e73-aef91aa3bdb3_gdc_realn_rehead.bam	f2b32a18ed6c66277322d27f28b8bd5e	9604688972	released
ce720886-c621-45fa-a530-6b32353f1f19	12b9cc2e-e5cf-448b-a311-ca9e37d7d7cf_gdc_realn_rehead.bam	728304c198ac9abb62f9969dd0a656b0	6474681436	released
8db6b48b-bc10-4241-a2d2-584ca8a0a876	d0593567-b212-4acb-a19a-003e9e7a1dfb_gdc_realn_rehead.bam	384f6545b046434bdc6e037f68a1182e	7771890286	released
40841d0b-2fee-4f82-a801-1a458d76ab05	458a975d-3aa2-4cf6-8aae-8e2136b842de_gdc_realn_rehead.bam	b0b841a460364ff9d2e32a7ce7d8a671	6004134987	released
7557326c-8319-4417-ac8b-b33f78b25516	0415136c-e9ae-4fb2-b454-809e6245780d_gdc_realn_rehead.bam	fc03bf9eca419e019b8e566d1a003ddd	11055389899	released
ddf843e2-86ce-4266-9ead-ad45c15160f9	e3ba6df9-15de-46b7-82a8-ff16be771597_gdc_realn_rehead.bam	c2baaaf6578cf2cd38a1ae3ddd95d04b	4893352812	released
09211e49-e1be-41cf-8c59-d7e6fa5d54f2	3c204aeb-73da-432b-b88f-8ef14f0830fd_gdc_realn_rehead.bam	eb420e2d32d298c8c9b0b879c2d229d3	7506780096	released
63f90f8a-bcf4-452d-8d8b-546da0f2cd02	fe94795e-df5b-4f6f-8ad4-bcdcd419a815_gdc_realn_rehead.bam	6d664cbca2a744f669e8ea8ca341120c	7939978870	released
363d38a5-417d-47ea-8028-e890e0cb1dee	f4c1b2b1-ba1f-4355-a1ac-3e952cf351a5_gdc_realn_rehead.bam	1fe43104f83450031a8284e39eaeb5cb	6729006778	released
883ba65b-2958-4aff-9deb-e46743515bd2	45a3e8ea-070a-4389-9292-994eb9dbbd58_gdc_realn_rehead.bam	8d1390ce571ebfb94f71435aef470271	11268078493	released
1cc487f4-6a5e-4402-8ddf-85346c71ddf8	85118040-98c2-403b-8487-6739553e74c2_gdc_realn_rehead.bam	accb5eff9b38d687a93ba15d64b79985	6857706356	released
2ed28850-36e0-4d48-96b8-416dabf57984	c1c8b66e-77ef-4999-a94d-c086fbefd6ec_gdc_realn_rehead.bam	d4c03aebb5d1165edcb01d5ba6abe946	6255386130	released
294fb99b-f5a1-4565-902a-dbe6d6b5f5ba	5dbbbe99-b53e-4d78-864b-02a993723000_gdc_realn_rehead.bam	f0d86aabf60bdc66f40acfd0d292dbf1	7908033084	released
e096d636-a693-40e8-8266-2e078596b74f	dd4c2a88-fece-446f-9419-977cad7cc1e2_gdc_realn_rehead.bam	847932383b83009f60a9f52df55b5118	6123406437	released
bd202aee-ec55-4d90-8be3-8209a4e48426	126ac052-c69a-4b67-86e8-9e5fcd95cfb7_gdc_realn_rehead.bam	401c96f7f6a7317d5e30cf386fc25337	6939852495	released
9ee02cab-5b7d-4ce7-9a6c-fcfc2a541d67	93a986bd-95fb-443f-9a30-024e371940c6_gdc_realn_rehead.bam	5bae061ffe5bd040c8271706b4fba9ce	7790097679	released
449c910a-9493-477f-bb3e-2d281e8d8ded	fda4c039-bbc7-4eb7-8bc2-6fa0e7886e8c_gdc_realn_rehead.bam	f2ce0f7e7c5b619243f03879cbb87434	9663656892	released
661f6bff-9735-48c1-b154-c93a1b700747	222c4a06-10c5-4df5-8a5c-4024945b2307_gdc_realn_rehead.bam	8eda9c00e5d2730374a48afbe993bb9f	8694309639	released
10679eb0-02a6-4ba7-acc3-f34aa0bfeda7	53c4b96a-01f6-48e4-80e0-59dcae4fdcd6_gdc_realn_rehead.bam	0d099470acb8e4d9dcff08e7c423d805	7745719141	released
86fb4097-4cc7-4b91-af5c-3f1d38cb9fc5	20b468bc-fc89-4ae6-a566-f3808ec55027_gdc_realn_rehead.bam	c3dd564f54acaf26e2401090f08b9d17	8072291060	released
d68dee23-5ade-4ba3-8059-f127f061213f	5c04d985-dfa0-4288-a346-3f1de066f28e_gdc_realn_rehead.bam	f3f21c770e3f7ba30d0c91846cb05957	7476002396	released
662d84f3-a9b3-4d13-bce2-53ee1efa6815	4cd5985c-0aa4-446c-b733-768c61c1265c_gdc_realn_rehead.bam	8d9c89d9d8393fc331ac65d3b77bf3f6	8360344580	released
f69bedb8-913e-42ac-b9e5-bbdee8c3e2c1	d5f259c7-381d-4c61-8111-917c830083a8_gdc_realn_rehead.bam	c0265cfac2e0bd3b2a5881090ee5d5f1	7172149900	released
2cc19db3-7e6c-43a4-a5db-fca5533e2b0f	46c76030-fbe4-4714-9b79-629018901072_gdc_realn_rehead.bam	47f9f45084da21c49a68f606454b33b4	8017704111	released
ddb80bec-78e0-403d-8f14-131d0d32cf11	6b4a5b42-abe0-478e-bf39-408ce9451aee_gdc_realn_rehead.bam	165be3af5d0147297873cce4e05945a5	8647270339	released
bc12158d-9bfe-4c63-b12f-90251587b88d	fc63f020-fe20-4c58-b22a-6735eeb402dd_gdc_realn_rehead.bam	bf8d56a49cc33936d3098e3fe1ff83c3	6547103627	released
edadb5bf-e858-427d-8b17-f95ba6a6e04d	d1731e80-53bc-4225-9097-8d7e32aa173a_gdc_realn_rehead.bam	b19422c29d33d77736aa086f408b57e6	8961057668	released
855f5506-0f78-44cb-a610-fd160b4a659c	cb3744c1-7bd8-4cd2-af4f-f51e0de15248_gdc_realn_rehead.bam	2eb2a925a499229bc32e69d60da54606	11048956695	released
2452d829-320d-4881-a30e-fd056a631689	d7048e44-2801-48a2-928d-0b8119689246_gdc_realn_rehead.bam	dc87a9e0203ba7abc380b678bc36c37a	7286509416	released
cdb298a0-1eab-44cf-ae53-4a7aeb6f47ea	6c3ecf1f-82fc-4d02-8ebb-3f39d0e9d462_gdc_realn_rehead.bam	4706f26621a440aad66721a9ba9a4bdf	8541043367	released
a919f073-f1f0-4895-8c18-ef4c500b338e	d88af179-2e88-4765-8531-c30e8483cb78_gdc_realn_rehead.bam	1a97dde0892e2425fc7852d117236c44	12194085413	released
94b5f9d8-a26b-4900-bdba-b33448b5c44b	0f909572-a60c-4f5c-8c27-20fa643a1420_gdc_realn_rehead.bam	378f4df92d358629e4f45c0cdf412878	12161269924	released
581d16c4-038b-4d23-a989-e3455cc35f3c	b88a5b88-beec-4d3e-a59e-d08de32a5937_gdc_realn_rehead.bam	1d7adec3c6013473d2123b1e2eb08549	9086523552	released
f81853f4-1ba5-4b9c-9b34-c6cf8b53d600	3f7ffbce-7abb-4fea-ade1-218ecbc2b369_gdc_realn_rehead.bam	deb2154ebc3c2d440da91f1a288398c9	5669354837	released
af9a40a0-ea09-4aba-8cf5-c60eab1d92ee	8a3ae150-cb7f-4c2c-bf73-177f326f2b4a_gdc_realn_rehead.bam	785c6c478cd622c2263c81e89be6ec2a	6948177194	released
6afa1c47-6459-4fde-bc19-e2b96dcbaa9d	4520d2c8-2c1b-46c5-bd45-5998f004cd29_gdc_realn_rehead.bam	bbde90aa16b4daae065a8c932b8f8ed5	5264979410	released
dbd793a8-1b32-480d-9366-bb7b45c14549	497d88a8-534e-4f67-af70-88dfc0695e91_gdc_realn_rehead.bam	333f28bdfd7b084a6d7c0abef6f3fcfa	9586078007	released
8a3dcc35-c13e-4279-99a7-f8489edd4456	dd560d9d-de74-45b6-b517-c28f31c46f91_gdc_realn_rehead.bam	7d72388cdde767de5efad291e315e6e7	9158022685	released
31b45ace-34b1-491b-a926-7731df03b8da	4e30c5cb-bd52-4082-bb68-8699f3eda046_gdc_realn_rehead.bam	aeba9fb8b4d01d37ad229cdfccc6de0a	7889810440	released
c6172d43-6f62-420b-a22f-9f28673e561d	6067d727-6662-4438-99fa-53293057948b_gdc_realn_rehead.bam	6a483a3a318f17225c41526af39b0acd	8014609253	released
0f0c68db-cfb7-4017-9248-00410688a4cc	3722405b-d7b6-4739-b8e0-19e7db077642_gdc_realn_rehead.bam	0c9c9f4c70cb3b3e5b774a03eed665f7	8208828601	released
e285e05b-dd63-4436-ab4b-409be7c31605	f99625dc-8edd-4b75-a4cd-006fb09e20e5_gdc_realn_rehead.bam	113816377bd6098fb73ec7043e541687	7534609681	released
da354ee9-aea5-4f3e-90b3-7960e6b33573	d22a8636-cffc-40b7-8809-8ffb425cbbce_gdc_realn_rehead.bam	57b64f199523914f992380b5d6f0c089	8134331407	released
f96498cc-5436-46ff-9c1c-73cbf078d079	7897a454-440a-44fe-9af4-a5b568980dbc_gdc_realn_rehead.bam	e5fcad56d9bc858b608e23fcce3a55ea	10636287071	released
3e0a8623-9074-434c-9b3f-1f658a09871c	86679bfe-e864-4e4a-8f73-4fdbee7aba5b_gdc_realn_rehead.bam	434f00f7fc1510f907c1a70091ddad22	8175040318	released
e857e43d-cc5f-4fc1-ab90-0d6ebdf906d1	58aeab33-ff1c-405f-af47-ea496fcf99e3_gdc_realn_rehead.bam	d7c38f100aa1b42af1307f60232e9062	4993796755	released
305f2bd4-f19a-42da-a10f-382a52a81929	faaef14a-2716-42bb-9d47-33bfbea3ff39_gdc_realn_rehead.bam	8e049f5f2bfbf49754a0f6062dc0e688	8175930058	released
3274b3b4-1f99-48cd-b4e1-2a3a06e56fdd	cdac12d0-cd7d-4f6b-af5f-e43ef0d0fc07_gdc_realn_rehead.bam	1bdb26fef36d1ed81cb347ffdcf1e92a	8699575047	released
aa643828-3717-4600-a4e2-1090673f70dd	f841002a-8364-4888-918d-45c056059d65_gdc_realn_rehead.bam	c344fbcfca02d1c94846cde734103627	7717153630	released
4d7a83be-fcad-475f-bf4a-6ba354755af9	dd955e4e-7611-4b9e-806e-3e281a668cb8_gdc_realn_rehead.bam	c67c2257e510dc18769c5f2eb7e7bb13	6793863903	released
5b02b8b3-f756-4834-886b-238e861d1380	2f107360-f95d-4edb-821e-f5db5f97453a_gdc_realn_rehead.bam	a246ac5a462d2541d86e52fcdd8e4079	10266264396	released
8a5cebfd-bda3-46aa-92a5-18b21145244c	900bd382-b71b-4424-8609-46b18f2f31b2_gdc_realn_rehead.bam	9aade5c1fe57300b70f5dc0f89828a6c	9289230076	released
017f1cd1-6003-4945-9ead-71c7aaaa1fc2	76a14d3c-b574-4463-8f7c-dce3359af845_gdc_realn_rehead.bam	e0d650a8f320b4b620c52e657e4b7c12	10241501644	released
d821bd34-ee64-429c-a806-e1dcf50d48b5	b8c05934-2e96-48db-aadb-78403ee0d913_gdc_realn_rehead.bam	d74c21068ae7b2f142d8bee559f6cb79	8809695748	released
cf07746e-d21a-4d7e-9bff-1526d62ac000	472528f8-5cf5-4f31-9ad9-47c26c5d83f8_gdc_realn_rehead.bam	8ed51062373ed8732758b86878734137	10360152970	released
511c357d-322d-4678-81c3-7d2b0f030728	bf3e6975-2215-4912-b0bd-068738581dd3_gdc_realn_rehead.bam	047f8d807debb4fe2337de47fe363447	10083126649	released
b392c43b-4c17-4231-9995-cf8271705685	98c70e32-b6f0-47cb-b6a5-8dd389683367_gdc_realn_rehead.bam	b261d095ce5b50e1c174e9d3ac4240a7	8458951405	released
33818bd9-d030-4b7d-ba89-639ae678e2ad	1c1975d6-7276-4bfc-bff5-b63a5521af9b_gdc_realn_rehead.bam	5e07f7e3a13320d292e5abda45c1714b	8088375123	released
baeffbf5-636c-4d64-b7d6-edcb91fceef3	d885b089-176b-4f00-bff8-3c83b8a586df_gdc_realn_rehead.bam	528509391c97ddf87d6de196d8a4b211	11714692239	released
ccf4fd3c-714d-4280-94f2-dd6a8fbf9b25	0e106223-35f9-4785-b38d-4fd503060e30_gdc_realn_rehead.bam	56bab031fdd661e0cdc9b28af60c6d81	7718045152	released
32a35ff7-5713-4af2-8dac-bbad3de76aa1	92e0943a-1104-4e9a-873c-8bc677e1e219_gdc_realn_rehead.bam	55801dc3e641af632601d60ff7ed538b	8026237881	released
bc325b9d-046e-4169-bf8d-a9515c47968e	8a36555b-9e27-40ee-a8df-4b15d6580a02_gdc_realn_rehead.bam	9898638eaaeeae4c4d253f964170fb68	11448097662	released
3f451db3-75fa-4658-941f-617f2e94e37b	a5e4e28e-473d-4dbc-87f1-e6bc0ed59f42_gdc_realn_rehead.bam	df2cb1a2e50095fc8364b2600dbc974d	7605512953	released
0c4f1f4c-cd77-49fa-86a1-025ead78300e	570d9e4b-eced-42e2-bb69-3d3f73d90649_gdc_realn_rehead.bam	299de6a6d93783ec0eeea5b9bd969c1f	9763054331	released
7d8cb922-946f-440c-b8d7-45cfe1bcd917	234ff352-cda0-403d-bd14-7a41b7887128_gdc_realn_rehead.bam	9d684f72888c2b0c7e7f2397ed11d90c	5742696762	released
cbccf354-b6fa-41cb-8ff6-d1b380e501aa	b9a391dc-983a-447a-ab36-14dae7650338_gdc_realn_rehead.bam	5f20f05578c1b7a7b647c795421b41ac	6969299286	released
b3b5d7e6-6ac1-4342-a4bf-aed2d834cb49	3a1edd70-a5fe-4c87-8356-79702b9f1b31_gdc_realn_rehead.bam	c052325b6dfb703aff49a9267aed83cd	6410769948	released
b8294676-1393-4dc7-85e2-af0b865c0d4b	aef34d9b-50dd-435d-99d3-f25649a8e9ff_gdc_realn_rehead.bam	5c84626b3c97d252b9a7a46bdcc19128	8805080903	released
c4c041dd-21d3-4f3d-9c21-db562f85d25d	71945782-02b1-45d9-91b2-76b6d47ec3dd_gdc_realn_rehead.bam	635125ae12bc6dc51d9d58f69fd674bb	6019376941	released
5389cb15-76dc-4bd3-948a-a94fa01b4a4f	597eefd0-f997-4cb5-a876-2a45b13f6e7c_gdc_realn_rehead.bam	d8d2285953153f49ebb5a7566dd3357f	7015571945	released
1e2261f6-1053-47dd-8128-afb3d34729fa	b4b1c9aa-865a-4cc5-bdd3-c75d26d055e9_gdc_realn_rehead.bam	90a8075c389d916a0d8e457f1143c830	4989440395	released
ab2bdcca-6c49-434d-bc7b-5e89708dd627	cf01234e-2d9f-4c9d-b715-593aa5c5c539_gdc_realn_rehead.bam	ce4e83f186b2c87e4de475be6c6e014a	7375254886	released
864e4a11-cb54-4421-86b7-b0565bdfb20b	04c81d10-b0d7-4e9f-9ec9-6aafe736bf7d_gdc_realn_rehead.bam	6902692b153fdd0313625a056283910b	8729894319	released
bfde80cf-b323-4081-bfd8-d7876a24e107	cbc243bb-6003-4fbb-876c-82c2f02db419_gdc_realn_rehead.bam	3f45742988faefa9c8aef8e8a6d38c8d	10038208981	released
b37de1f5-d329-45b6-a011-abf3491f5da1	d8e16bc5-0749-4619-b29c-2c948c86e338_gdc_realn_rehead.bam	6752849420f2b1368f4b111a3b6380cd	10186756081	released
b0d5fd1d-078b-4040-a00e-c27bcbdae31c	3c22dd59-17ae-484d-bd36-9b87b5807726_gdc_realn_rehead.bam	4aac6f20260d4fb49d83915b5625eca0	6283706605	released
6fbf62b9-e790-4d92-a06f-91d8b03067a9	31c379e0-c92c-4ae1-acfb-910a1880e11f_gdc_realn_rehead.bam	ffd57912934053ade4d18b1f0c7d8b73	5094687994	released
53eacf69-b50d-4050-af83-d4a9aa5605df	bcafcda6-1529-4d30-813e-dba18e6957cd_gdc_realn_rehead.bam	e26fd243e838be33062355e14b4e51e4	8654221612	released
da85e3dc-8955-4490-b90f-f8cb86f238b1	5bc18a22-8cc0-466e-a81c-626393d09d13_gdc_realn_rehead.bam	39443ddd89068693f22dd3d28d5af808	3866211409	released
c78c0c4e-6669-42d9-8fe3-1379accb2b00	11e788c3-2cdc-40c2-a323-f78faf1839e8_gdc_realn_rehead.bam	6015b946dc8bc341e9903b5c5870249a	8502726766	released
333a9aa2-f981-4fd1-a9c4-312014537f45	478f39d8-b30a-40c8-8f0d-9dfbdc003b6d_gdc_realn_rehead.bam	aafa4946b0a8f9a766922481cac769f2	7260282883	released
b1262ca2-fa4c-4ced-a461-63edebf6de74	8a1544a3-1123-4bef-8610-154379ebf2a6_gdc_realn_rehead.bam	73ab0a1be0cc0debe0dc2d658a76f2bc	7597783741	released
c4be32bb-d980-4b16-8ac9-d897c57b0dcf	c7c52235-9968-42db-b5f4-fe42957864b1_gdc_realn_rehead.bam	b589fc62866e154dd05366168ea768f7	5907425556	released
b119191e-5bce-4625-9124-f9e5843637b2	59a284bc-d046-4a11-9291-aafef4c66bb0_gdc_realn_rehead.bam	32075153459a8b951b6e79040c7e5750	6915233359	released
39cd3712-1dfc-40a7-b0a8-a87cbe4f8fc0	28f2e6ae-c22f-4b4d-bfb7-70a8a0cb51e4_gdc_realn_rehead.bam	422a4d0718ea3054dadd33753de26bbc	6278124333	released
e0e4b5db-6cc9-436c-be9b-ffc9a049069a	019015a9-713f-4995-b169-3f50c642657e_gdc_realn_rehead.bam	3b96654d12bb4d8cf7e1d09fc5120a4e	7798396158	released
cfd8e653-cd97-4976-986a-63852a412869	997ca4ff-58ea-4f80-957c-c5362242df72_gdc_realn_rehead.bam	1ab8efed0b58e24d9b504393dec2b03b	9787047281	released
bb20f97d-ed1e-4448-a31d-43d93d765de8	0b796409-2256-4dbc-92a3-eefd3698e53a_gdc_realn_rehead.bam	9e98f449bcd9f350772af465ad7ad4d1	5518169447	released
c65a3085-d849-4a52-8ede-d719d524524e	923d889e-e09e-44c0-988c-b6a7e52d9d7b_gdc_realn_rehead.bam	436a3c5bdbaa10ea519e7c8700717024	8238783144	released
89fc00be-23ce-4642-a3b6-2c1b5d0f93bc	789975be-6d3a-4dde-995b-2c306ab5d781_gdc_realn_rehead.bam	904c90a67c053b8db05bd2f050a99bd1	4634575172	released
3932d5bd-8c71-430e-a723-3d6a617a457a	723461f1-a00c-487f-9eff-99ec5ee1e721_gdc_realn_rehead.bam	88eb26be618eacbcd0c6a43122ca0e4c	8833832481	released
d02f6f53-a148-419c-a15c-01781382e41b	8b177215-175d-4b89-b5a6-58572ac6cc46_gdc_realn_rehead.bam	e97ee2c647481ef453e6157009b97d4a	7428311349	released
1639a165-b0b4-473d-99a2-c43c9033850b	bfc80341-f4a8-42a0-8da2-34172bd7af25_gdc_realn_rehead.bam	48cfed5a390d096becb2430ffef495b9	6717023222	released
eaa54864-097f-4f45-bffb-c298fa776071	57b7eeb8-5a64-4780-aa48-49ae8f168ad6_gdc_realn_rehead.bam	29d9ada41a51f38ee57b2180e56d5dc3	9028985867	released
0e2376cf-0c11-4ce2-ba35-96f5194b7104	579711ac-7ae3-4cbd-ae1b-183f3676f9fa_gdc_realn_rehead.bam	f37b950f0e7356111a3df3c42c8ff7c7	8108265496	released
e789a2c6-32b8-44a0-939a-def0c5dbba39	d1348393-cb7f-4db7-ae3a-3d17e08bc75c_gdc_realn_rehead.bam	8553c715c18ada3da411f9f5ae438216	9205060622	released
3cba8225-e66a-4b7d-a2c9-781c5cf15c39	f72d3dcc-3f68-4558-98a1-832faddd1bc5_gdc_realn_rehead.bam	b667e0ce00952455ffcd109fdeb144f1	6637871505	released
