"name","pseudotime"
"120604_UNC13-SN749_0179_AC0V5LACXX_CGATGT_L007",88.7285728496703
"120604_UNC13-SN749_0179_AC0V5LACXX_GCCAAT_L002",99.1942325899995
"120604_UNC13-SN749_0179_AC0V5LACXX_GCCAAT_L004",95.7581432734864
"120604_UNC13-SN749_0179_AC0V5LACXX_GCCAAT_L008",105.46149960555
"120604_UNC13-SN749_0180_BD127FACXX_CGATGT_L001",118.403724364755
"120604_UNC13-SN749_0180_BD127FACXX_GCCAAT_L002",104.463661637869
"120604_UNC13-SN749_0180_BD127FACXX_GCCAAT_L003",119.299929654529
"120604_UNC13-SN749_0180_BD127FACXX_GCCAAT_L004",104.296725493561
"120604_UNC13-SN749_0180_BD127FACXX_GCCAAT_L005",112.285235224034
"120611_UNC15-SN850_0219_BD120UACXX_ACAGTG_L008",88.4750374315409
"120611_UNC15-SN850_0219_BD120UACXX_GCCAAT_L002",90.5719784912707
"120611_UNC15-SN850_0219_BD120UACXX_GCCAAT_L003",108.056882605754
"120611_UNC15-SN850_0219_BD120UACXX_GCCAAT_L007",100.3700304926
"120713_UNC16-SN851_0171_BD1358ACXX_ACAGTG_L002",107.08839159649
"120713_UNC16-SN851_0171_BD1358ACXX_ACAGTG_L005",100.670312908931
"120713_UNC16-SN851_0171_BD1358ACXX_ACTTGA_L002",115.481819250634
"120806_UNC17-SN7001277_0041_BD132VACXX_ACTTGA_L007",98.507474565939
"120806_UNC17-SN7001277_0041_BD132VACXX_ATCACG_L007",118.193483898803
"120814_UNC12-SN629_0220_AD13JAACXX_AGTCAA_L002",116.056794250498
"120814_UNC12-SN629_0220_AD13JAACXX_AGTTCC_L004",107.918239527867
"120814_UNC12-SN629_0220_AD13JAACXX_CAGATC_L003",111.060319973901
"120814_UNC12-SN629_0220_AD13JAACXX_CGATGT_L004",102.619752396303
"120814_UNC12-SN629_0220_AD13JAACXX_GATCAG_L006",117.478254836796
"120814_UNC12-SN629_0220_AD13JAACXX_GCCAAT_L001",88.610664062735
"120814_UNC12-SN629_0220_AD13JAACXX_GCCAAT_L008",103.208154861619
"120814_UNC12-SN629_0220_AD13JAACXX_TAGCTT_L008",83.1188724614889
"120814_UNC12-SN629_0220_AD13JAACXX_TGACCA_L003",89.6039519132871
"120814_UNC12-SN629_0220_AD13JAACXX_TTAGGC_L006",114.066118182419
"120815_UNC16-SN851_0177_BD13LJACXX_ACAGTG_L007",91.866852210885
"120815_UNC16-SN851_0177_BD13LJACXX_AGTCAA_L008",64.9917013721198
"120815_UNC16-SN851_0177_BD13LJACXX_CGATGT_L007",116.933460577137
"120815_UNC16-SN851_0177_BD13LJACXX_CTTGTA_L006",95.8672750587657
"120815_UNC16-SN851_0177_BD13LJACXX_GCCAAT_L008",94.7463099071606
"120904_UNC14-SN744_0268_AC10DDACXX_GTGGCC_L004",97.5152787499836
"120904_UNC14-SN744_0268_AC10DDACXX_GTTTCG_L005",116.90069966768
"121126_UNC9-SN296_0314_BC11Y0ACXX_ACAGTG_L004",109.04249363042
"121126_UNC9-SN296_0314_BC11Y0ACXX_ACTTGA_L002",139.999171084761
"121126_UNC9-SN296_0314_BC11Y0ACXX_CAGATC_L002",94.3508980940088
"121126_UNC9-SN296_0314_BC11Y0ACXX_GATCAG_L003",107.359185899663
"121126_UNC9-SN296_0314_BC11Y0ACXX_TAGCTT_L003",112.919332117957
"121127_UNC16-SN851_0192_AC0YN3ACXX_GCCAAT_L001",100.389586566817
"130118_UNC12-SN629_0250_BD1MC5ACXX_GCCAAT_L003",79.9711038371176
"130118_UNC12-SN629_0250_BD1MC5ACXX_GCCAAT_L008",77.1269047695156
"130205_UNC16-SN851_0213_AD1TC5ACXX_AGTCAA_L005",172.357291265904
"130205_UNC16-SN851_0213_AD1TC5ACXX_AGTTCC_L006",140.865925710584
"130205_UNC16-SN851_0213_AD1TC5ACXX_CTTGTA_L003",147.982683064955
"130221_UNC9-SN296_0338_BC1PYCACXX_CGATGT_L007",91.0257152072605
"130221_UNC9-SN296_0338_BC1PYCACXX_TTAGGC_L007",150.739524651778
"130226_UNC14-SN744_0315_AD1V5TACXX_ATCACG_L004",96.3077766535451
"130226_UNC14-SN744_0315_AD1V5TACXX_CAGATC_L003",101.194077236128
"130226_UNC14-SN744_0315_AD1V5TACXX_CAGATC_L008",52.4213162877612
"130226_UNC14-SN744_0315_AD1V5TACXX_GCCAAT_L003",97.2500826539395
"130226_UNC14-SN744_0315_AD1V5TACXX_GCCAAT_L008",133.98330573085
"130226_UNC14-SN744_0315_AD1V5TACXX_TGACCA_L007",100.309529694946
"130226_UNC14-SN744_0315_AD1V5TACXX_TTAGGC_L001",91.3821062822904
"130226_UNC14-SN744_0315_AD1V5TACXX_TTAGGC_L006",121.682266159922
"130325_UNC12-SN629_0268_AC22W1ACXX_AGTTCC_L006",55.0180228499163
"130325_UNC12-SN629_0268_AC22W1ACXX_GATCAG_L008",133.008126532989
"130325_UNC12-SN629_0268_AC22W1ACXX_GTGGCC_L006",68.7953541404183
"130325_UNC12-SN629_0268_AC22W1ACXX_GTTTCG_L007",82.2062620931003
"130325_UNC12-SN629_0268_AC22W1ACXX_TAGCTT_L005",87.1826259735139
"130325_UNC16-SN851_0231_BC20VNACXX_ACTTGA_L004",119.305014116082
"130328_UNC10-SN254_0443_AD238RACXX_AGTCAA_L003",125.653006108602
"130328_UNC10-SN254_0443_AD238RACXX_CTTGTA_L004",128.860520676205
"130328_UNC10-SN254_0443_AD238RACXX_GATCAG_L001",68.3802729389648
"130328_UNC10-SN254_0443_AD238RACXX_GGCTAC_L002",66.4124265732134
"130328_UNC10-SN254_0443_AD238RACXX_GGCTAC_L003",114.15175750671
"130328_UNC10-SN254_0443_AD238RACXX_GTTTCG_L005",103.873431166362
"130328_UNC10-SN254_0443_AD238RACXX_TAGCTT_L001",125.794586617478
"130424_UNC11-SN627_0294_BC236MACXX_GTTTCG_L007",89.881474246225
"130530_UNC9-SN296_0371_BC2528ACXX_ACTTGA_L004",112.811094263942
"130530_UNC9-SN296_0371_BC2528ACXX_ACTTGA_L006",110.990051441081
"130530_UNC9-SN296_0371_BC2528ACXX_GATCAG_L007",139.48420299187
"130530_UNC9-SN296_0371_BC2528ACXX_GGCTAC_L007",123.520322975251
"130530_UNC9-SN296_0371_BC2528ACXX_GTGGCC_L005",104.734921350757
"130530_UNC9-SN296_0371_BC2528ACXX_GTGGCC_L007",91.3794771621269
